id_offre;competence;intitule_poste;region
OFR-2025342;Hugging Face;AI Engineer;Île-de-France
OFR-2025342;Cloud (AWS/Azure/GCP);AI Engineer;Île-de-France
OFR-2025342;NLP;AI Engineer;Île-de-France
OFR-2025343;Airflow;Data Engineer;Centre-Val de Loire
OFR-2025343;ETL;Data Engineer;Centre-Val de Loire
OFR-2025343;Cloud (AWS/Azure/GCP);Data Engineer;Centre-Val de Loire
OFR-2025344;SQL;Data Scientist;Bretagne
OFR-2025344;Deep Learning;Data Scientist;Bretagne
OFR-2025344;Python;Data Scientist;Bretagne
OFR-2025344;Pandas;Data Scientist;Bretagne
OFR-2025345;Tableau;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025345;Excel;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025345;DAX;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025345;Power BI;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025346;Git/CI-CD;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025346;MLOps;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025346;Python;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025346;Docker;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025346;TensorFlow/PyTorch;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025347;DAX;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025347;KPI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025347;Power Query;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025347;Excel;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025348;SQL;Data Analyst;Île-de-France
OFR-2025348;Python;Data Analyst;Île-de-France
OFR-2025348;Excel;Data Analyst;Île-de-France
OFR-2025348;Tableau;Data Analyst;Île-de-France
OFR-2025348;Power BI;Data Analyst;Île-de-France
OFR-2025349;Pandas;Data Scientist;Île-de-France
OFR-2025349;Power BI;Data Scientist;Île-de-France
OFR-2025349;Deep Learning;Data Scientist;Île-de-France
OFR-2025350;Machine Learning;Data Scientist;Occitanie
OFR-2025350;Power BI;Data Scientist;Occitanie
OFR-2025350;SQL;Data Scientist;Occitanie
OFR-2025350;Scikit-learn;Data Scientist;Occitanie
OFR-2025350;Pandas;Data Scientist;Occitanie
OFR-2025351;Power Query;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025351;Excel;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025351;Tableau;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025351;Python;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025352;SQL;Data Analyst;Île-de-France
OFR-2025352;Python;Data Analyst;Île-de-France
OFR-2025352;Tableau;Data Analyst;Île-de-France
OFR-2025353;LangChain;AI Engineer;Île-de-France
OFR-2025353;LLM;AI Engineer;Île-de-France
OFR-2025353;RAG;AI Engineer;Île-de-France
OFR-2025353;Cloud (AWS/Azure/GCP);AI Engineer;Île-de-France
OFR-2025354;ETL;Data Engineer;Île-de-France
OFR-2025354;Airflow;Data Engineer;Île-de-France
OFR-2025354;Spark;Data Engineer;Île-de-France
OFR-2025354;Docker;Data Engineer;Île-de-France
OFR-2025355;Power BI;Data Analyst;Nouvelle-Aquitaine
OFR-2025355;SQL;Data Analyst;Nouvelle-Aquitaine
OFR-2025355;Python;Data Analyst;Nouvelle-Aquitaine
OFR-2025355;Excel;Data Analyst;Nouvelle-Aquitaine
OFR-2025355;Power Query;Data Analyst;Nouvelle-Aquitaine
OFR-2025356;Python;Data Analyst;Occitanie
OFR-2025356;Power Query;Data Analyst;Occitanie
OFR-2025356;Excel;Data Analyst;Occitanie
OFR-2025356;SQL;Data Analyst;Occitanie
OFR-2025356;Power BI;Data Analyst;Occitanie
OFR-2025357;RAG;AI Engineer;Occitanie
OFR-2025357;Cloud (AWS/Azure/GCP);AI Engineer;Occitanie
OFR-2025357;NLP;AI Engineer;Occitanie
OFR-2025357;Hugging Face;AI Engineer;Occitanie
OFR-2025357;Python;AI Engineer;Occitanie
OFR-2025358;Scikit-learn;Data Scientist;PACA
OFR-2025358;Machine Learning;Data Scientist;PACA
OFR-2025358;Python;Data Scientist;PACA
OFR-2025358;Deep Learning;Data Scientist;PACA
OFR-2025359;SQL;Data Engineer;Pays de la Loire
OFR-2025359;Airflow;Data Engineer;Pays de la Loire
OFR-2025359;Docker;Data Engineer;Pays de la Loire
OFR-2025360;SQL;Data Scientist;Hauts-de-France
OFR-2025360;Scikit-learn;Data Scientist;Hauts-de-France
OFR-2025360;Power BI;Data Scientist;Hauts-de-France
OFR-2025361;Spark;Data Engineer;PACA
OFR-2025361;ETL;Data Engineer;PACA
OFR-2025361;SQL;Data Engineer;PACA
OFR-2025362;SQL;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025362;Excel;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025362;DAX;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025363;Spark;Data Engineer;PACA
OFR-2025363;Python;Data Engineer;PACA
OFR-2025363;SQL;Data Engineer;PACA
OFR-2025363;Airflow;Data Engineer;PACA
OFR-2025364;Power BI;Data Analyst;Bretagne
OFR-2025364;Excel;Data Analyst;Bretagne
OFR-2025364;Tableau;Data Analyst;Bretagne
OFR-2025365;Power BI;Chef de Projet Data/IA;Occitanie
OFR-2025365;Agile/Scrum;Chef de Projet Data/IA;Occitanie
OFR-2025365;Gestion de projet;Chef de Projet Data/IA;Occitanie
OFR-2025366;Docker;ML Engineer;Île-de-France
OFR-2025366;TensorFlow/PyTorch;ML Engineer;Île-de-France
OFR-2025366;Git/CI-CD;ML Engineer;Île-de-France
OFR-2025367;Python;Data Analyst;Hauts-de-France
OFR-2025367;Tableau;Data Analyst;Hauts-de-France
OFR-2025367;Excel;Data Analyst;Hauts-de-France
OFR-2025367;Power Query;Data Analyst;Hauts-de-France
OFR-2025367;SQL;Data Analyst;Hauts-de-France
OFR-2025368;SQL;Data Scientist;Pays de la Loire
OFR-2025368;Power BI;Data Scientist;Pays de la Loire
OFR-2025368;Pandas;Data Scientist;Pays de la Loire
OFR-2025368;Deep Learning;Data Scientist;Pays de la Loire
OFR-2025369;SQL;Data Scientist;Île-de-France
OFR-2025369;Deep Learning;Data Scientist;Île-de-France
OFR-2025369;Python;Data Scientist;Île-de-France
OFR-2025370;Deep Learning;Data Scientist;Occitanie
OFR-2025370;SQL;Data Scientist;Occitanie
OFR-2025370;Python;Data Scientist;Occitanie
OFR-2025370;Pandas;Data Scientist;Occitanie
OFR-2025371;KPI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025371;SQL;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025371;Excel;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025372;Scikit-learn;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025372;Python;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025372;Power BI;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025372;Deep Learning;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025372;Machine Learning;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025373;Python;Data Scientist;Hauts-de-France
OFR-2025373;Machine Learning;Data Scientist;Hauts-de-France
OFR-2025373;Pandas;Data Scientist;Hauts-de-France
OFR-2025373;Power BI;Data Scientist;Hauts-de-France
OFR-2025374;Python;Data Scientist;Île-de-France
OFR-2025374;Deep Learning;Data Scientist;Île-de-France
OFR-2025374;Pandas;Data Scientist;Île-de-France
OFR-2025374;SQL;Data Scientist;Île-de-France
OFR-2025374;Scikit-learn;Data Scientist;Île-de-France
OFR-2025375;KPI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025375;Excel;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025375;SQL;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025376;Python;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025376;KPI;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025376;Power BI;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025377;Pandas;Data Scientist;Centre-Val de Loire
OFR-2025377;Python;Data Scientist;Centre-Val de Loire
OFR-2025377;Power BI;Data Scientist;Centre-Val de Loire
OFR-2025377;Machine Learning;Data Scientist;Centre-Val de Loire
OFR-2025378;Pandas;Data Scientist;Île-de-France
OFR-2025378;Power BI;Data Scientist;Île-de-France
OFR-2025378;Deep Learning;Data Scientist;Île-de-France
OFR-2025378;Machine Learning;Data Scientist;Île-de-France
OFR-2025379;Python;Data Analyst;Île-de-France
OFR-2025379;Tableau;Data Analyst;Île-de-France
OFR-2025379;Power BI;Data Analyst;Île-de-France
OFR-2025379;SQL;Data Analyst;Île-de-France
OFR-2025379;Excel;Data Analyst;Île-de-France
OFR-2025380;Docker;Data Engineer;Bretagne
OFR-2025380;SQL;Data Engineer;Bretagne
OFR-2025380;Spark;Data Engineer;Bretagne
OFR-2025381;Python;Chef de Projet Data/IA;Île-de-France
OFR-2025381;Gestion de projet;Chef de Projet Data/IA;Île-de-France
OFR-2025381;SQL;Chef de Projet Data/IA;Île-de-France
OFR-2025381;Agile/Scrum;Chef de Projet Data/IA;Île-de-France
OFR-2025382;Docker;ML Engineer;Île-de-France
OFR-2025382;Cloud (AWS/Azure/GCP);ML Engineer;Île-de-France
OFR-2025382;MLOps;ML Engineer;Île-de-France
OFR-2025382;Python;ML Engineer;Île-de-France
OFR-2025383;LLM;AI Engineer;Occitanie
OFR-2025383;Cloud (AWS/Azure/GCP);AI Engineer;Occitanie
OFR-2025383;NLP;AI Engineer;Occitanie
OFR-2025383;RAG;AI Engineer;Occitanie
OFR-2025383;Hugging Face;AI Engineer;Occitanie
OFR-2025384;Cloud (AWS/Azure/GCP);Data Engineer;Centre-Val de Loire
OFR-2025384;Airflow;Data Engineer;Centre-Val de Loire
OFR-2025384;SQL;Data Engineer;Centre-Val de Loire
OFR-2025384;Docker;Data Engineer;Centre-Val de Loire
OFR-2025385;Pandas;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025385;Machine Learning;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025385;Scikit-learn;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025385;Python;Data Scientist;Auvergne-Rhône-Alpes
OFR-2025386;Docker;ML Engineer;Île-de-France
OFR-2025386;Python;ML Engineer;Île-de-France
OFR-2025386;Git/CI-CD;ML Engineer;Île-de-France
OFR-2025387;Tableau;Data Analyst;Occitanie
OFR-2025387;DAX;Data Analyst;Occitanie
OFR-2025387;Power BI;Data Analyst;Occitanie
OFR-2025387;SQL;Data Analyst;Occitanie
OFR-2025388;Python;Data Analyst;Île-de-France
OFR-2025388;DAX;Data Analyst;Île-de-France
OFR-2025388;SQL;Data Analyst;Île-de-France
OFR-2025389;Cloud (AWS/Azure/GCP);ML Engineer;Normandie
OFR-2025389;MLOps;ML Engineer;Normandie
OFR-2025389;Git/CI-CD;ML Engineer;Normandie
OFR-2025389;Docker;ML Engineer;Normandie
OFR-2025389;Python;ML Engineer;Normandie
OFR-2025390;Spark;Data Engineer;Île-de-France
OFR-2025390;ETL;Data Engineer;Île-de-France
OFR-2025390;Cloud (AWS/Azure/GCP);Data Engineer;Île-de-France
OFR-2025390;Python;Data Engineer;Île-de-France
OFR-2025391;Machine Learning;Data Scientist;Île-de-France
OFR-2025391;Power BI;Data Scientist;Île-de-France
OFR-2025391;SQL;Data Scientist;Île-de-France
OFR-2025391;Scikit-learn;Data Scientist;Île-de-France
OFR-2025392;Pandas;Data Scientist;Centre-Val de Loire
OFR-2025392;SQL;Data Scientist;Centre-Val de Loire
OFR-2025392;Scikit-learn;Data Scientist;Centre-Val de Loire
OFR-2025392;Machine Learning;Data Scientist;Centre-Val de Loire
OFR-2025393;Cloud (AWS/Azure/GCP);Data Engineer;Grand Est
OFR-2025393;Airflow;Data Engineer;Grand Est
OFR-2025393;Python;Data Engineer;Grand Est
OFR-2025394;Agile/Scrum;Chef de Projet Data/IA;Île-de-France
OFR-2025394;SQL;Chef de Projet Data/IA;Île-de-France
OFR-2025394;Power BI;Chef de Projet Data/IA;Île-de-France
OFR-2025394;Gestion de projet;Chef de Projet Data/IA;Île-de-France
OFR-2025395;Python;AI Engineer;Nouvelle-Aquitaine
OFR-2025395;LangChain;AI Engineer;Nouvelle-Aquitaine
OFR-2025395;Cloud (AWS/Azure/GCP);AI Engineer;Nouvelle-Aquitaine
OFR-2025395;NLP;AI Engineer;Nouvelle-Aquitaine
OFR-2025395;Hugging Face;AI Engineer;Nouvelle-Aquitaine
OFR-2025396;Python;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025396;Cloud (AWS/Azure/GCP);ML Engineer;Auvergne-Rhône-Alpes
OFR-2025396;Git/CI-CD;ML Engineer;Auvergne-Rhône-Alpes
OFR-2025397;Cloud (AWS/Azure/GCP);AI Engineer;Centre-Val de Loire
OFR-2025397;Hugging Face;AI Engineer;Centre-Val de Loire
OFR-2025397;NLP;AI Engineer;Centre-Val de Loire
OFR-2025397;LangChain;AI Engineer;Centre-Val de Loire
OFR-2025398;Pandas;Data Scientist;Île-de-France
OFR-2025398;Power BI;Data Scientist;Île-de-France
OFR-2025398;Deep Learning;Data Scientist;Île-de-France
OFR-2025398;Python;Data Scientist;Île-de-France
OFR-2025398;SQL;Data Scientist;Île-de-France
OFR-2025399;KPI;BI Analyst / Développeur Power BI;Bretagne
OFR-2025399;SQL;BI Analyst / Développeur Power BI;Bretagne
OFR-2025399;Power BI;BI Analyst / Développeur Power BI;Bretagne
OFR-2025400;Excel;BI Analyst / Développeur Power BI;PACA
OFR-2025400;KPI;BI Analyst / Développeur Power BI;PACA
OFR-2025400;DAX;BI Analyst / Développeur Power BI;PACA
OFR-2025401;Excel;Data Analyst;Pays de la Loire
OFR-2025401;Python;Data Analyst;Pays de la Loire
OFR-2025401;SQL;Data Analyst;Pays de la Loire
OFR-2025401;Power BI;Data Analyst;Pays de la Loire
OFR-2025402;DAX;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025402;Excel;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025402;SQL;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025402;Python;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025403;Power BI;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025403;KPI;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025403;Python;Chef de Projet Data/IA;Auvergne-Rhône-Alpes
OFR-2025404;Pandas;Data Scientist;PACA
OFR-2025404;SQL;Data Scientist;PACA
OFR-2025404;Python;Data Scientist;PACA
OFR-2025405;SQL;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025405;Excel;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025405;Power BI;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025405;Power Query;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025406;Python;Data Scientist;Nouvelle-Aquitaine
OFR-2025406;Machine Learning;Data Scientist;Nouvelle-Aquitaine
OFR-2025406;Power BI;Data Scientist;Nouvelle-Aquitaine
OFR-2025406;SQL;Data Scientist;Nouvelle-Aquitaine
OFR-2025407;Python;Data Analyst;Centre-Val de Loire
OFR-2025407;DAX;Data Analyst;Centre-Val de Loire
OFR-2025407;Tableau;Data Analyst;Centre-Val de Loire
OFR-2025408;LLM;AI Engineer;Auvergne-Rhône-Alpes
OFR-2025408;Python;AI Engineer;Auvergne-Rhône-Alpes
OFR-2025408;LangChain;AI Engineer;Auvergne-Rhône-Alpes
OFR-2025408;Hugging Face;AI Engineer;Auvergne-Rhône-Alpes
OFR-2025409;Git/CI-CD;ML Engineer;Nouvelle-Aquitaine
OFR-2025409;TensorFlow/PyTorch;ML Engineer;Nouvelle-Aquitaine
OFR-2025409;Docker;ML Engineer;Nouvelle-Aquitaine
OFR-2025409;MLOps;ML Engineer;Nouvelle-Aquitaine
OFR-2025409;Cloud (AWS/Azure/GCP);ML Engineer;Nouvelle-Aquitaine
OFR-2025410;Deep Learning;Data Scientist;Île-de-France
OFR-2025410;SQL;Data Scientist;Île-de-France
OFR-2025410;Machine Learning;Data Scientist;Île-de-France
OFR-2025411;Docker;ML Engineer;Île-de-France
OFR-2025411;TensorFlow/PyTorch;ML Engineer;Île-de-France
OFR-2025411;MLOps;ML Engineer;Île-de-France
OFR-2025411;Python;ML Engineer;Île-de-France
OFR-2025412;Deep Learning;Data Scientist;Île-de-France
OFR-2025412;SQL;Data Scientist;Île-de-France
OFR-2025412;Power BI;Data Scientist;Île-de-France
OFR-2025413;Agile/Scrum;Chef de Projet Data/IA;Grand Est
OFR-2025413;Gestion de projet;Chef de Projet Data/IA;Grand Est
OFR-2025413;Power BI;Chef de Projet Data/IA;Grand Est
OFR-2025413;KPI;Chef de Projet Data/IA;Grand Est
OFR-2025414;Excel;BI Analyst / Développeur Power BI;Pays de la Loire
OFR-2025414;Power Query;BI Analyst / Développeur Power BI;Pays de la Loire
OFR-2025414;Power BI;BI Analyst / Développeur Power BI;Pays de la Loire
OFR-2025414;SQL;BI Analyst / Développeur Power BI;Pays de la Loire
OFR-2025414;DAX;BI Analyst / Développeur Power BI;Pays de la Loire
OFR-2025415;Python;Chef de Projet Data/IA;Île-de-France
OFR-2025415;KPI;Chef de Projet Data/IA;Île-de-France
OFR-2025415;Agile/Scrum;Chef de Projet Data/IA;Île-de-France
OFR-2025416;LangChain;AI Engineer;Hauts-de-France
OFR-2025416;NLP;AI Engineer;Hauts-de-France
OFR-2025416;Cloud (AWS/Azure/GCP);AI Engineer;Hauts-de-France
OFR-2025417;Tableau;Data Analyst;PACA
OFR-2025417;Power BI;Data Analyst;PACA
OFR-2025417;DAX;Data Analyst;PACA
OFR-2025417;Excel;Data Analyst;PACA
OFR-2025418;RAG;AI Engineer;Île-de-France
OFR-2025418;Hugging Face;AI Engineer;Île-de-France
OFR-2025418;Python;AI Engineer;Île-de-France
OFR-2025418;Cloud (AWS/Azure/GCP);AI Engineer;Île-de-France
OFR-2025419;Power Query;BI Analyst / Développeur Power BI;Bretagne
OFR-2025419;DAX;BI Analyst / Développeur Power BI;Bretagne
OFR-2025419;Excel;BI Analyst / Développeur Power BI;Bretagne
OFR-2025419;Power BI;BI Analyst / Développeur Power BI;Bretagne
OFR-2025419;SQL;BI Analyst / Développeur Power BI;Bretagne
OFR-2025420;Hugging Face;AI Engineer;Hauts-de-France
OFR-2025420;Cloud (AWS/Azure/GCP);AI Engineer;Hauts-de-France
OFR-2025420;Python;AI Engineer;Hauts-de-France
OFR-2025420;LLM;AI Engineer;Hauts-de-France
OFR-2025420;LangChain;AI Engineer;Hauts-de-France
OFR-2025421;Excel;Data Analyst;Hauts-de-France
OFR-2025421;Tableau;Data Analyst;Hauts-de-France
OFR-2025421;Python;Data Analyst;Hauts-de-France
OFR-2025421;SQL;Data Analyst;Hauts-de-France
OFR-2025421;DAX;Data Analyst;Hauts-de-France
OFR-2025422;DAX;Data Analyst;Île-de-France
OFR-2025422;Power Query;Data Analyst;Île-de-France
OFR-2025422;Python;Data Analyst;Île-de-France
OFR-2025422;Excel;Data Analyst;Île-de-France
OFR-2025422;Power BI;Data Analyst;Île-de-France
OFR-2025423;LangChain;AI Engineer;Grand Est
OFR-2025423;RAG;AI Engineer;Grand Est
OFR-2025423;NLP;AI Engineer;Grand Est
OFR-2025423;Hugging Face;AI Engineer;Grand Est
OFR-2025424;Power Query;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025424;SQL;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025424;KPI;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025424;Power BI;BI Analyst / Développeur Power BI;Nouvelle-Aquitaine
OFR-2025425;Docker;Data Engineer;Grand Est
OFR-2025425;SQL;Data Engineer;Grand Est
OFR-2025425;Spark;Data Engineer;Grand Est
OFR-2025425;Cloud (AWS/Azure/GCP);Data Engineer;Grand Est
OFR-2025425;Python;Data Engineer;Grand Est
OFR-2025426;Pandas;Data Scientist;Nouvelle-Aquitaine
OFR-2025426;Scikit-learn;Data Scientist;Nouvelle-Aquitaine
OFR-2025426;Deep Learning;Data Scientist;Nouvelle-Aquitaine
OFR-2025426;SQL;Data Scientist;Nouvelle-Aquitaine
OFR-2025426;Power BI;Data Scientist;Nouvelle-Aquitaine
OFR-2025427;Cloud (AWS/Azure/GCP);ML Engineer;PACA
OFR-2025427;Docker;ML Engineer;PACA
OFR-2025427;Python;ML Engineer;PACA
OFR-2025427;MLOps;ML Engineer;PACA
OFR-2025427;Git/CI-CD;ML Engineer;PACA
OFR-2025428;Python;Data Engineer;Hauts-de-France
OFR-2025428;Docker;Data Engineer;Hauts-de-France
OFR-2025428;Airflow;Data Engineer;Hauts-de-France
OFR-2025429;Python;Data Analyst;Île-de-France
OFR-2025429;Power BI;Data Analyst;Île-de-France
OFR-2025429;DAX;Data Analyst;Île-de-France
OFR-2025429;Excel;Data Analyst;Île-de-France
OFR-2025429;Tableau;Data Analyst;Île-de-France
OFR-2025430;Power Query;BI Analyst / Développeur Power BI;Normandie
OFR-2025430;Power BI;BI Analyst / Développeur Power BI;Normandie
OFR-2025430;Excel;BI Analyst / Développeur Power BI;Normandie
OFR-2025431;Cloud (AWS/Azure/GCP);ML Engineer;Grand Est
OFR-2025431;TensorFlow/PyTorch;ML Engineer;Grand Est
OFR-2025431;Git/CI-CD;ML Engineer;Grand Est
OFR-2025432;Power BI;Data Scientist;Occitanie
OFR-2025432;Scikit-learn;Data Scientist;Occitanie
OFR-2025432;Machine Learning;Data Scientist;Occitanie
OFR-2025432;SQL;Data Scientist;Occitanie
OFR-2025433;Power BI;Data Analyst;Île-de-France
OFR-2025433;DAX;Data Analyst;Île-de-France
OFR-2025433;Python;Data Analyst;Île-de-France
OFR-2025434;SQL;Chef de Projet Data/IA;Nouvelle-Aquitaine
OFR-2025434;Power BI;Chef de Projet Data/IA;Nouvelle-Aquitaine
OFR-2025434;Python;Chef de Projet Data/IA;Nouvelle-Aquitaine
OFR-2025434;Agile/Scrum;Chef de Projet Data/IA;Nouvelle-Aquitaine
OFR-2025435;SQL;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025435;Power Query;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025435;Power BI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025435;KPI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025435;DAX;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025436;Python;AI Engineer;Occitanie
OFR-2025436;LLM;AI Engineer;Occitanie
OFR-2025436;NLP;AI Engineer;Occitanie
OFR-2025436;Cloud (AWS/Azure/GCP);AI Engineer;Occitanie
OFR-2025436;LangChain;AI Engineer;Occitanie
OFR-2025437;Cloud (AWS/Azure/GCP);Data Engineer;Bretagne
OFR-2025437;Spark;Data Engineer;Bretagne
OFR-2025437;ETL;Data Engineer;Bretagne
OFR-2025437;Docker;Data Engineer;Bretagne
OFR-2025437;Python;Data Engineer;Bretagne
OFR-2025438;Power BI;Chef de Projet Data/IA;PACA
OFR-2025438;Python;Chef de Projet Data/IA;PACA
OFR-2025438;Gestion de projet;Chef de Projet Data/IA;PACA
OFR-2025438;SQL;Chef de Projet Data/IA;PACA
OFR-2025438;KPI;Chef de Projet Data/IA;PACA
OFR-2025439;Power BI;Data Scientist;Île-de-France
OFR-2025439;SQL;Data Scientist;Île-de-France
OFR-2025439;Python;Data Scientist;Île-de-France
OFR-2025439;Pandas;Data Scientist;Île-de-France
OFR-2025440;Power Query;Data Analyst;Pays de la Loire
OFR-2025440;Tableau;Data Analyst;Pays de la Loire
OFR-2025440;SQL;Data Analyst;Pays de la Loire
OFR-2025441;Cloud (AWS/Azure/GCP);Data Engineer;Grand Est
OFR-2025441;Docker;Data Engineer;Grand Est
OFR-2025441;Python;Data Engineer;Grand Est
OFR-2025441;Airflow;Data Engineer;Grand Est
OFR-2025442;Cloud (AWS/Azure/GCP);ML Engineer;PACA
OFR-2025442;TensorFlow/PyTorch;ML Engineer;PACA
OFR-2025442;MLOps;ML Engineer;PACA
OFR-2025442;Git/CI-CD;ML Engineer;PACA
OFR-2025443;Deep Learning;Data Scientist;Occitanie
OFR-2025443;SQL;Data Scientist;Occitanie
OFR-2025443;Pandas;Data Scientist;Occitanie
OFR-2025443;Python;Data Scientist;Occitanie
OFR-2025444;SQL;Data Scientist;Grand Est
OFR-2025444;Deep Learning;Data Scientist;Grand Est
OFR-2025444;Pandas;Data Scientist;Grand Est
OFR-2025445;SQL;Data Scientist;Hauts-de-France
OFR-2025445;Pandas;Data Scientist;Hauts-de-France
OFR-2025445;Python;Data Scientist;Hauts-de-France
OFR-2025446;Python;Data Scientist;Occitanie
OFR-2025446;Power BI;Data Scientist;Occitanie
OFR-2025446;Pandas;Data Scientist;Occitanie
OFR-2025447;Excel;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025447;KPI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025447;DAX;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025447;Power BI;BI Analyst / Développeur Power BI;Île-de-France
OFR-2025448;Docker;Data Engineer;Normandie
OFR-2025448;SQL;Data Engineer;Normandie
OFR-2025448;Spark;Data Engineer;Normandie
OFR-2025449;Pandas;Data Scientist;Île-de-France
OFR-2025449;Scikit-learn;Data Scientist;Île-de-France
OFR-2025449;Machine Learning;Data Scientist;Île-de-France
OFR-2025450;SQL;Data Engineer;Pays de la Loire
OFR-2025450;Airflow;Data Engineer;Pays de la Loire
OFR-2025450;Spark;Data Engineer;Pays de la Loire
OFR-2025451;Tableau;Data Analyst;Nouvelle-Aquitaine
OFR-2025451;SQL;Data Analyst;Nouvelle-Aquitaine
OFR-2025451;Power Query;Data Analyst;Nouvelle-Aquitaine
OFR-2025451;Python;Data Analyst;Nouvelle-Aquitaine
OFR-2025452;Python;AI Engineer;PACA
OFR-2025452;Hugging Face;AI Engineer;PACA
OFR-2025452;RAG;AI Engineer;PACA
OFR-2025452;LangChain;AI Engineer;PACA
OFR-2025453;Power Query;Data Analyst;Centre-Val de Loire
OFR-2025453;Python;Data Analyst;Centre-Val de Loire
OFR-2025453;Excel;Data Analyst;Centre-Val de Loire
OFR-2025454;DAX;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025454;Python;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025454;Power BI;Data Analyst;Auvergne-Rhône-Alpes
OFR-2025455;Cloud (AWS/Azure/GCP);ML Engineer;Nouvelle-Aquitaine
OFR-2025455;TensorFlow/PyTorch;ML Engineer;Nouvelle-Aquitaine
OFR-2025455;Git/CI-CD;ML Engineer;Nouvelle-Aquitaine
OFR-2025455;Python;ML Engineer;Nouvelle-Aquitaine
OFR-2025456;RAG;AI Engineer;Île-de-France
OFR-2025456;Hugging Face;AI Engineer;Île-de-France
OFR-2025456;LLM;AI Engineer;Île-de-France
OFR-2025456;Cloud (AWS/Azure/GCP);AI Engineer;Île-de-France
OFR-2025457;SQL;Data Analyst;Nouvelle-Aquitaine
OFR-2025457;Power BI;Data Analyst;Nouvelle-Aquitaine
OFR-2025457;Power Query;Data Analyst;Nouvelle-Aquitaine
OFR-2025458;Python;Data Engineer;Grand Est
OFR-2025458;SQL;Data Engineer;Grand Est
OFR-2025458;Docker;Data Engineer;Grand Est
OFR-2025458;ETL;Data Engineer;Grand Est
OFR-2025458;Airflow;Data Engineer;Grand Est
OFR-2025459;Pandas;Data Scientist;Centre-Val de Loire
OFR-2025459;Machine Learning;Data Scientist;Centre-Val de Loire
OFR-2025459;SQL;Data Scientist;Centre-Val de Loire
OFR-2025460;Python;AI Engineer;Île-de-France
OFR-2025460;LLM;AI Engineer;Île-de-France
