id,commande_id,produit_id,quantite_achetee
4586,1532,173,1
4587,1532,125,3
4588,1532,34,4
4589,1533,143,3
4590,1533,130,1
4591,1534,86,1
4592,1535,107,3
4593,1535,189,1
4594,1535,87,2
4595,1536,66,1
4596,1536,45,3
4597,1536,38,4
4598,1536,90,1
4599,1537,25,4
4600,1537,154,4
4601,1537,110,2
4602,1537,82,2
4603,1537,108,1
4604,1538,188,2
4605,1538,177,3
4606,1539,173,3
4607,1539,150,3
4608,1539,23,4
4609,1540,151,2
4610,1540,68,2
4611,1540,107,2
4612,1541,134,3
4613,1541,38,1
4614,1541,44,1
4615,1541,46,4
4616,1542,165,1
4617,1542,172,4
4618,1542,140,3
4619,1542,176,1
4620,1543,142,2
4621,1543,92,1
4622,1544,38,1
4623,1544,97,2
4624,1544,89,4
4625,1544,173,3
4626,1544,125,4
4627,1545,72,3
4628,1545,198,1
4629,1545,85,3
4630,1545,135,1
4631,1546,3,4
4632,1546,105,4
4633,1546,173,4
4634,1546,98,1
4635,1546,158,1
4636,1547,87,3
4637,1548,37,4
4638,1548,17,1
4639,1549,4,4
4640,1549,59,2
4641,1550,14,2
4642,1550,39,3
4643,1550,3,4
4644,1550,148,4
4645,1550,74,2
4646,1551,151,3
4647,1551,182,4
4648,1551,47,2
4649,1551,73,4
4650,1552,192,2
4651,1552,182,1
4652,1552,130,2
4653,1553,146,4
4654,1553,13,4
4655,1553,60,1
4656,1554,31,2
4657,1554,47,1
4658,1554,181,3
4659,1555,25,2
4660,1555,142,4
4661,1556,191,1
4662,1556,82,3
4663,1557,19,3
4664,1557,154,4
4665,1558,83,2
4666,1558,145,3
4667,1558,177,2
4668,1558,187,4
4669,1559,172,4
4670,1559,177,4
4671,1559,187,1
4672,1560,122,3
4673,1560,178,4
4674,1560,19,2
4675,1561,69,4
4676,1561,135,4
4677,1561,186,4
4678,1561,103,1
4679,1562,46,4
4680,1562,66,4
4681,1562,172,4
4682,1563,8,4
4683,1563,59,4
4684,1563,7,3
4685,1563,192,1
4686,1564,103,4
4687,1564,146,1
4688,1564,137,1
4689,1565,39,3
4690,1565,27,4
4691,1566,75,1
4692,1566,113,1
4693,1566,44,4
4694,1566,171,1
4695,1567,3,1
4696,1567,73,3
4697,1568,89,1
4698,1568,26,3
4699,1568,27,3
4700,1568,147,1
4701,1569,97,4
4702,1569,189,3
4703,1569,199,1
4704,1569,26,2
4705,1570,57,4
4706,1570,73,1
4707,1570,112,1
4708,1571,176,1
4709,1571,184,2
4710,1572,172,3
4711,1572,84,3
4712,1572,68,4
4713,1572,11,4
4714,1573,89,4
4715,1573,61,3
4716,1573,159,2
4717,1574,129,3
4718,1574,94,2
4719,1574,134,4
4720,1574,187,4
4721,1575,198,2
4722,1575,94,4
4723,1575,131,3
4724,1576,142,2
4725,1576,23,2
4726,1577,102,1
4727,1577,159,3
4728,1577,35,4
4729,1577,36,2
4730,1577,24,3
4731,1578,130,1
4732,1578,198,1
4733,1578,174,4
4734,1579,4,4
4735,1579,105,3
4736,1579,172,1
4737,1580,53,4
4738,1580,89,4
4739,1580,153,2
4740,1581,122,4
4741,1582,111,3
4742,1582,156,3
4743,1582,159,4
4744,1583,1,4
4745,1583,30,4
4746,1583,33,4
4747,1583,4,4
4748,1584,8,1
4749,1584,27,4
4750,1584,184,1
4751,1585,83,2
4752,1585,180,3
4753,1585,122,2
4754,1585,16,4
4755,1586,76,1
4756,1587,75,3
4757,1587,60,3
4758,1587,55,4
4759,1587,8,2
4760,1588,171,1
4761,1589,162,1
4762,1589,155,1
4763,1589,133,1
4764,1589,109,3
4765,1590,127,2
4766,1590,198,1
4767,1590,121,4
4768,1591,3,2
4769,1592,106,4
4770,1592,197,4
4771,1592,119,3
4772,1592,34,2
4773,1593,181,2
4774,1594,154,3
4775,1594,11,1
4776,1595,10,4
4777,1595,192,2
4778,1595,85,1
4779,1595,48,2
4780,1595,185,4
4781,1596,30,2
4782,1596,120,3
4783,1596,28,3
4784,1596,184,2
4785,1597,68,4
4786,1597,32,2
4787,1598,113,2
4788,1598,29,1
4789,1599,57,1
4790,1599,13,1
4791,1600,184,4
4792,1600,69,1
4793,1601,168,1
4794,1601,130,4
4795,1601,63,1
4796,1601,75,4
4797,1602,97,3
4798,1602,12,4
4799,1602,36,2
4800,1603,45,3
4801,1603,126,4
4802,1603,100,2
4803,1603,74,2
4804,1604,108,3
4805,1604,161,3
4806,1604,60,4
4807,1605,121,3
4808,1605,64,3
4809,1605,83,2
4810,1606,7,2
4811,1606,171,3
4812,1606,113,4
4813,1606,135,2
4814,1607,101,4
4815,1608,81,4
4816,1608,48,1
4817,1608,138,4
4818,1609,59,4
4819,1609,40,4
4820,1609,130,2
4821,1610,115,1
4822,1610,28,3
4823,1610,79,2
4824,1611,108,4
4825,1611,86,4
4826,1611,185,2
4827,1612,81,4
4828,1612,94,3
4829,1613,118,4
4830,1614,123,2
4831,1614,51,1
4832,1614,181,4
4833,1614,6,4
4834,1614,18,3
4835,1615,105,3
4836,1615,108,4
4837,1616,197,1
4838,1616,56,3
4839,1616,119,3
4840,1617,127,1
4841,1617,149,2
4842,1617,60,2
4843,1617,108,3
4844,1617,117,3
4845,1618,153,1
4846,1618,136,1
4847,1618,199,2
4848,1619,154,2
4849,1619,63,2
4850,1619,80,4
4851,1619,79,1
4852,1619,142,2
4853,1620,163,4
4854,1620,90,1
4855,1621,187,2
4856,1621,193,2
4857,1621,95,4
4858,1622,59,2
4859,1622,166,2
4860,1622,77,1
4861,1622,61,2
4862,1622,197,4
4863,1623,60,2
4864,1623,188,4
4865,1624,178,2
4866,1625,112,3
4867,1625,28,4
4868,1625,59,2
4869,1626,63,3
4870,1626,47,2
4871,1626,126,1
4872,1626,114,1
4873,1626,37,4
4874,1627,55,4
4875,1627,105,4
4876,1627,182,4
4877,1627,104,2
4878,1627,67,2
4879,1628,27,3
4880,1629,196,3
4881,1629,76,4
4882,1629,110,2
4883,1630,19,3
4884,1630,106,4
4885,1631,50,2
4886,1631,14,2
4887,1632,167,3
4888,1632,191,2
4889,1632,140,1
4890,1632,136,2
4891,1633,156,2
4892,1633,116,2
4893,1633,107,2
4894,1633,14,4
4895,1633,36,4
4896,1634,53,2
4897,1635,179,1
4898,1635,118,1
4899,1635,95,3
4900,1636,106,4
4901,1636,42,4
4902,1636,31,2
4903,1637,40,3
4904,1638,63,4
4905,1638,41,2
4906,1639,48,4
4907,1640,190,2
4908,1640,112,3
4909,1640,86,2
4910,1640,25,3
4911,1641,16,2
4912,1641,163,4
4913,1641,174,2
4914,1642,69,1
4915,1642,63,1
4916,1642,129,2
4917,1643,67,1
4918,1643,163,4
4919,1643,65,3
4920,1643,45,4
4921,1644,126,3
4922,1644,147,1
4923,1645,182,4
4924,1646,119,4
4925,1646,64,1
4926,1646,166,3
4927,1647,150,1
4928,1647,168,3
4929,1647,57,1
4930,1647,120,1
4931,1647,149,1
4932,1648,107,4
4933,1648,38,3
4934,1648,184,3
4935,1648,140,4
4936,1649,31,4
4937,1650,141,2
4938,1650,79,4
4939,1650,112,1
4940,1651,150,1
4941,1651,133,4
4942,1651,90,4
4943,1651,96,2
4944,1652,7,2
4945,1652,111,3
4946,1652,185,2
4947,1652,158,3
4948,1652,49,2
4949,1653,15,4
4950,1653,108,2
4951,1653,39,2
4952,1653,64,1
4953,1654,138,4
4954,1654,90,4
4955,1654,166,3
4956,1655,149,3
4957,1655,178,3
4958,1655,151,4
4959,1656,121,2
4960,1656,77,4
4961,1656,8,1
4962,1657,164,3
4963,1657,31,1
4964,1657,24,1
4965,1658,12,3
4966,1659,130,2
4967,1659,23,4
4968,1659,183,4
4969,1660,80,4
4970,1661,2,1
4971,1662,174,3
4972,1662,115,2
4973,1662,185,1
4974,1662,135,3
4975,1662,96,2
4976,1663,55,3
4977,1663,101,4
4978,1663,118,3
4979,1663,198,4
4980,1663,147,3
4981,1664,96,3
4982,1664,71,3
4983,1665,19,4
4984,1665,146,3
4985,1666,1,4
4986,1666,138,3
4987,1666,31,1
4988,1667,149,3
4989,1667,113,3
4990,1667,134,3
4991,1668,182,2
4992,1668,28,1
4993,1668,87,3
4994,1669,147,3
4995,1669,103,2
4996,1670,139,1
4997,1670,1,2
4998,1670,3,4
4999,1671,50,4
5000,1672,159,4
5001,1672,4,2
5002,1672,139,4
5003,1673,42,1
5004,1673,11,2
5005,1673,121,4
5006,1673,95,1
5007,1674,175,3
5008,1674,58,4
5009,1675,49,1
5010,1675,86,2
5011,1675,2,3
5012,1675,100,3
5013,1675,180,4
5014,1676,145,3
5015,1676,107,3
5016,1677,175,2
5017,1677,110,4
5018,1677,173,1
5019,1678,91,1
5020,1678,95,1
5021,1678,60,1
5022,1678,133,2
5023,1679,73,1
5024,1679,72,3
5025,1679,77,4
5026,1680,135,1
5027,1680,141,4
5028,1680,145,3
5029,1680,103,1
5030,1681,179,2
5031,1681,55,1
5032,1682,73,1
5033,1683,140,4
5034,1684,147,1
5035,1685,194,4
5036,1685,129,3
5037,1686,6,1
5038,1686,111,3
5039,1686,79,2
5040,1686,174,4
5041,1686,160,3
5042,1687,94,4
5043,1687,9,1
5044,1688,171,4
5045,1688,99,3
5046,1688,14,4
5047,1689,175,4
5048,1689,179,3
5049,1689,64,1
5050,1690,56,1
5051,1690,84,3
5052,1691,159,3
5053,1691,38,3
5054,1691,41,4
5055,1691,26,4
5056,1691,64,1
5057,1692,15,2
5058,1692,186,1
5059,1693,152,4
5060,1693,156,3
5061,1693,1,4
5062,1693,74,4
5063,1693,7,2
5064,1694,24,4
5065,1694,161,1
5066,1694,65,4
5067,1695,124,2
5068,1695,127,3
5069,1695,170,3
5070,1696,167,3
5071,1696,60,2
5072,1696,142,4
5073,1696,78,4
5074,1697,111,3
5075,1697,33,4
5076,1698,147,2
5077,1698,23,2
5078,1698,27,1
5079,1698,169,1
5080,1698,182,2
5081,1699,10,1
5082,1699,173,1
5083,1699,129,1
5084,1699,106,2
5085,1700,130,3
5086,1701,115,4
5087,1701,179,3
5088,1701,67,1
5089,1701,87,3
5090,1701,34,3
5091,1702,182,1
5092,1702,108,4
5093,1703,68,2
5094,1703,100,1
5095,1704,53,4
5096,1705,181,4
5097,1705,59,4
5098,1705,23,3
5099,1705,104,1
5100,1705,74,1
5101,1706,136,3
5102,1706,97,2
5103,1707,58,1
5104,1708,80,4
5105,1708,61,2
5106,1709,18,3
5107,1709,41,3
5108,1709,86,4
5109,1710,3,1
5110,1710,162,2
5111,1711,80,4
5112,1712,52,4
5113,1712,83,4
5114,1712,100,1
5115,1712,90,3
5116,1712,112,3
5117,1713,93,2
5118,1713,177,1
5119,1713,43,1
5120,1713,56,3
5121,1713,66,3
5122,1714,44,4
5123,1714,191,2
5124,1714,164,3
5125,1714,176,2
5126,1714,113,3
5127,1715,92,3
5128,1715,169,2
5129,1716,61,1
5130,1716,110,2
5131,1717,50,2
5132,1717,56,4
5133,1717,125,1
5134,1717,29,2
5135,1717,17,4
5136,1718,115,3
5137,1718,71,2
5138,1718,147,1
5139,1718,48,1
5140,1718,136,4
5141,1719,112,2
5142,1719,133,4
5143,1719,197,3
5144,1720,11,4
5145,1720,52,1
5146,1721,23,2
5147,1721,192,4
5148,1721,188,4
5149,1721,85,3
5150,1721,87,3
5151,1722,109,1
5152,1722,190,3
5153,1722,48,3
5154,1723,178,3
5155,1723,134,2
5156,1723,119,3
5157,1723,114,1
5158,1724,176,4
5159,1724,136,4
5160,1724,130,2
5161,1725,192,3
5162,1726,162,3
5163,1726,72,4
5164,1726,12,1
5165,1726,200,4
5166,1727,14,4
5167,1727,136,1
5168,1728,25,4
5169,1728,191,2
5170,1728,81,2
5171,1729,173,4
5172,1729,150,3
5173,1730,29,1
5174,1730,160,3
5175,1731,167,4
5176,1732,27,4
5177,1732,49,2
5178,1733,61,4
5179,1733,196,4
5180,1733,107,2
5181,1733,153,4
5182,1734,74,2
5183,1734,177,3
5184,1735,27,4
5185,1735,156,4
5186,1736,103,4
5187,1736,99,4
5188,1736,155,3
5189,1737,102,2
5190,1737,57,4
5191,1737,58,4
5192,1737,173,2
5193,1738,28,3
5194,1738,122,3
5195,1738,29,1
5196,1738,45,4
5197,1738,142,3
5198,1739,158,3
5199,1739,21,2
5200,1739,115,4
5201,1739,55,4
5202,1740,109,3
5203,1740,139,3
5204,1740,170,4
5205,1741,157,4
5206,1741,112,1
5207,1741,104,1
5208,1741,145,4
5209,1742,76,4
5210,1742,146,4
5211,1742,43,4
5212,1742,21,2
5213,1743,3,4
5214,1743,185,3
5215,1744,120,3
5216,1744,88,1
5217,1744,63,3
5218,1744,17,4
5219,1745,112,3
5220,1745,118,3
5221,1745,3,4
5222,1745,34,3
5223,1745,138,3
5224,1746,84,1
5225,1747,176,2
5226,1748,181,1
5227,1748,77,1
5228,1748,14,3
5229,1748,130,2
5230,1749,191,1
5231,1749,154,4
5232,1749,58,1
5233,1749,36,4
5234,1750,81,3
5235,1750,196,3
5236,1750,59,2
5237,1750,95,3
5238,1750,78,3
5239,1751,162,2
5240,1751,144,4
5241,1751,12,3
5242,1751,174,2
5243,1752,2,4
5244,1753,140,1
5245,1753,173,1
5246,1754,88,1
5247,1754,87,2
5248,1754,152,1
5249,1755,128,4
5250,1756,163,4
5251,1757,58,4
5252,1757,13,1
5253,1757,63,3
5254,1757,148,2
5255,1758,36,4
5256,1758,75,4
5257,1758,76,4
5258,1759,171,1
5259,1759,138,3
5260,1759,8,4
5261,1760,11,2
5262,1760,129,3
5263,1761,44,1
5264,1762,21,3
5265,1762,74,3
5266,1763,132,2
5267,1763,83,4
5268,1763,86,1
5269,1764,1,2
5270,1764,54,4
5271,1764,99,1
5272,1764,142,3
5273,1764,67,2
5274,1765,147,1
5275,1766,141,3
5276,1766,111,4
5277,1766,90,1
5278,1766,132,4
5279,1767,33,3
5280,1767,154,1
5281,1767,115,4
5282,1768,62,1
5283,1768,115,1
5284,1768,168,1
5285,1769,22,1
5286,1769,102,1
5287,1770,185,4
5288,1770,53,2
5289,1770,88,1
5290,1770,112,3
5291,1770,156,2
5292,1771,105,1
5293,1771,60,1
5294,1772,27,1
5295,1773,90,1
5296,1773,42,3
5297,1773,173,4
5298,1774,97,1
5299,1775,104,4
5300,1775,153,2
5301,1776,42,4
5302,1776,147,3
5303,1776,185,1
5304,1777,120,2
5305,1777,185,2
5306,1778,88,2
5307,1778,19,3
5308,1778,23,1
5309,1779,41,3
5310,1779,88,3
5311,1780,112,2
5312,1780,149,2
5313,1781,177,2
5314,1781,107,2
5315,1782,160,2
5316,1782,184,4
5317,1782,159,2
5318,1782,63,3
5319,1783,55,2
5320,1783,66,1
5321,1783,136,3
5322,1784,124,1
5323,1784,48,1
5324,1784,186,1
5325,1785,53,2
5326,1785,150,4
5327,1786,48,1
5328,1786,3,1
5329,1786,95,3
5330,1786,177,2
5331,1786,165,2
5332,1787,126,4
5333,1787,139,3
5334,1787,195,4
5335,1788,52,4
5336,1788,189,1
5337,1789,191,3
5338,1789,119,3
5339,1789,118,2
5340,1790,165,4
5341,1790,4,4
5342,1790,17,2
5343,1790,196,4
5344,1791,57,4
5345,1791,36,2
5346,1791,5,4
5347,1791,64,3
5348,1792,88,2
5349,1793,44,4
5350,1793,113,1
5351,1793,71,3
5352,1794,111,2
5353,1794,118,1
5354,1795,43,1
5355,1795,90,3
5356,1795,120,3
5357,1795,129,2
5358,1795,79,1
5359,1796,129,4
5360,1797,152,4
5361,1797,177,1
5362,1797,34,1
5363,1797,155,2
5364,1798,80,4
5365,1799,91,1
5366,1799,72,2
5367,1800,56,2
5368,1800,173,4
5369,1801,150,3
5370,1801,17,1
5371,1802,176,1
5372,1802,192,2
5373,1802,20,4
5374,1803,47,3
5375,1803,192,1
5376,1803,124,1
5377,1804,116,3
5378,1805,159,2
5379,1805,101,1
5380,1805,197,4
5381,1805,40,2
5382,1805,164,2
5383,1806,172,3
5384,1806,182,2
5385,1806,149,1
5386,1807,29,4
5387,1807,139,2
5388,1807,127,2
5389,1807,130,1
5390,1807,71,1
5391,1808,80,1
5392,1809,11,1
5393,1810,184,4
5394,1811,54,4
5395,1812,96,3
5396,1812,194,2
5397,1813,52,2
5398,1814,191,4
5399,1814,116,3
5400,1814,65,2
5401,1814,31,4
5402,1815,36,4
5403,1815,106,1
5404,1815,152,4
5405,1815,6,4
5406,1816,57,3
5407,1817,4,2
5408,1817,57,1
5409,1817,133,2
5410,1817,186,2
5411,1818,50,4
5412,1818,195,3
5413,1818,74,2
5414,1818,124,2
5415,1819,169,2
5416,1819,140,3
5417,1819,37,1
5418,1819,77,1
5419,1820,50,3
5420,1820,195,1
5421,1820,133,3
5422,1820,85,3
5423,1820,67,1
5424,1821,183,4
5425,1821,47,4
5426,1822,179,3
5427,1822,88,2
5428,1823,71,2
5429,1823,60,3
5430,1823,194,3
5431,1823,111,1
5432,1823,18,2
5433,1824,163,4
5434,1824,72,4
5435,1824,191,2
5436,1824,169,1
5437,1824,16,1
5438,1825,48,4
5439,1825,19,1
5440,1825,167,2
5441,1826,13,3
5442,1826,45,2
5443,1826,35,3
5444,1827,91,2
5445,1827,170,4
5446,1827,189,3
5447,1828,137,2
5448,1828,146,3
5449,1829,59,3
5450,1830,82,3
5451,1831,9,3
5452,1831,186,4
5453,1831,184,1
5454,1831,200,4
5455,1831,88,4
5456,1832,54,1
5457,1832,126,1
5458,1832,26,2
5459,1832,165,3
5460,1833,163,4
5461,1833,11,4
5462,1833,8,1
5463,1833,183,2
5464,1833,55,1
5465,1834,150,4
5466,1834,36,1
5467,1835,41,3
5468,1835,50,1
5469,1835,94,3
5470,1835,124,2
5471,1835,40,3
5472,1836,186,2
5473,1837,109,1
5474,1837,155,2
5475,1837,186,2
5476,1838,148,1
5477,1838,197,2
5478,1839,191,3
5479,1839,2,3
5480,1839,187,2
5481,1839,91,4
5482,1840,78,4
5483,1840,176,1
5484,1840,2,1
5485,1840,57,2
5486,1841,31,1
5487,1842,152,2
5488,1842,153,3
5489,1842,137,2
5490,1843,22,3
5491,1843,143,4
5492,1843,29,3
5493,1843,144,3
5494,1843,101,3
5495,1844,151,2
5496,1844,3,4
5497,1845,71,2
5498,1846,167,4
5499,1846,2,1
5500,1847,92,1
5501,1847,194,1
5502,1847,162,2
5503,1847,19,3
5504,1847,16,3
5505,1848,180,2
5506,1849,24,1
5507,1849,85,2
5508,1849,10,1
5509,1849,39,2
5510,1849,80,2
5511,1850,135,3
5512,1850,85,4
5513,1850,69,3
5514,1850,13,1
5515,1850,126,4
5516,1851,36,3
5517,1851,141,1
5518,1852,130,4
5519,1852,66,4
5520,1852,77,3
5521,1853,154,3
5522,1853,141,4
5523,1853,132,2
5524,1853,58,4
5525,1853,129,2
5526,1854,184,4
5527,1854,25,3
5528,1855,117,1
5529,1855,134,4
5530,1855,45,4
5531,1855,58,2
5532,1856,124,4
5533,1857,135,1
5534,1857,109,3
5535,1857,52,3
5536,1857,78,2
5537,1857,123,3
5538,1858,161,3
5539,1858,188,1
5540,1859,200,2
5541,1860,181,1
5542,1861,45,2
5543,1861,63,4
5544,1861,129,1
5545,1861,4,2
5546,1861,85,1
5547,1862,65,3
5548,1862,42,2
5549,1862,103,1
5550,1863,84,1
5551,1863,64,4
5552,1863,159,3
5553,1864,27,1
5554,1865,35,3
5555,1865,126,2
5556,1865,47,2
5557,1865,15,2
5558,1865,93,3
5559,1866,36,3
5560,1866,84,3
5561,1866,137,3
5562,1867,120,2
5563,1867,34,4
5564,1868,95,1
5565,1868,43,1
5566,1868,141,2
5567,1868,32,1
5568,1869,118,4
5569,1869,111,4
5570,1869,67,1
5571,1869,43,1
5572,1869,97,1
5573,1870,3,3
5574,1870,60,1
5575,1870,120,4
5576,1871,105,4
5577,1871,24,4
5578,1871,40,3
5579,1871,1,2
5580,1872,185,2
5581,1872,134,1
5582,1872,23,3
5583,1872,182,3
5584,1872,103,4
5585,1873,22,4
5586,1873,112,2
5587,1873,64,2
5588,1874,64,3
5589,1874,45,3
5590,1875,107,1
5591,1875,142,3
5592,1875,99,3
5593,1875,118,1
5594,1876,114,4
5595,1877,168,1
5596,1877,123,1
5597,1877,127,3
5598,1877,154,3
5599,1878,34,3
5600,1878,116,4
5601,1878,195,2
5602,1879,142,1
5603,1879,42,1
5604,1879,147,4
5605,1879,167,3
5606,1879,182,4
5607,1880,70,1
5608,1880,113,4
5609,1880,117,1
5610,1881,37,1
5611,1881,5,4
5612,1882,116,1
5613,1883,140,1
5614,1883,83,3
5615,1884,13,3
5616,1884,30,2
5617,1884,38,2
5618,1884,136,4
5619,1885,200,2
5620,1885,64,2
5621,1885,137,2
5622,1886,53,2
5623,1886,61,2
5624,1886,140,2
5625,1886,37,4
5626,1886,163,1
5627,1887,114,2
5628,1887,170,2
5629,1888,69,2
5630,1888,111,3
5631,1888,108,1
5632,1888,56,3
5633,1889,122,1
5634,1890,173,1
5635,1890,66,3
5636,1891,52,3
5637,1891,195,4
5638,1891,158,4
5639,1891,190,3
5640,1892,14,2
5641,1892,89,4
5642,1892,41,3
5643,1892,47,4
5644,1892,37,1
5645,1893,43,4
5646,1893,52,3
5647,1893,24,4
5648,1893,131,3
5649,1893,124,2
5650,1894,11,3
5651,1894,41,3
5652,1894,178,3
5653,1895,22,3
5654,1895,51,4
5655,1895,47,2
5656,1896,113,2
5657,1897,58,2
5658,1897,44,1
5659,1898,120,3
5660,1898,70,2
5661,1898,109,1
5662,1898,23,4
5663,1898,108,1
5664,1899,138,2
5665,1899,139,2
5666,1900,71,2
5667,1900,46,3
5668,1900,154,4
5669,1900,70,4
5670,1901,124,3
5671,1901,140,2
5672,1902,140,2
5673,1902,46,2
5674,1902,157,2
5675,1902,118,3
5676,1902,188,3
5677,1903,114,4
5678,1903,184,4
5679,1903,177,4
5680,1904,134,3
5681,1904,160,2
5682,1904,182,4
5683,1904,97,4
5684,1904,65,4
5685,1905,53,1
5686,1905,71,3
5687,1905,182,1
5688,1906,152,3
5689,1906,67,2
5690,1907,97,4
5691,1908,19,3
5692,1908,111,2
5693,1908,114,4
5694,1908,70,4
5695,1908,89,2
5696,1909,72,4
5697,1909,172,2
5698,1909,3,3
5699,1910,26,1
5700,1910,38,4
5701,1910,49,4
5702,1911,146,1
5703,1911,38,2
5704,1911,97,3
5705,1911,37,4
5706,1911,72,3
5707,1912,27,1
5708,1912,195,3
5709,1912,86,3
5710,1913,13,1
5711,1913,180,1
5712,1914,109,3
5713,1914,152,3
5714,1915,172,2
5715,1915,120,3
5716,1915,191,2
5717,1915,102,1
5718,1916,31,3
5719,1916,139,2
5720,1917,76,2
5721,1917,7,1
5722,1917,80,3
5723,1918,17,1
5724,1918,134,3
5725,1919,196,3
5726,1920,62,4
5727,1920,115,3
5728,1920,150,2
5729,1921,74,4
5730,1921,13,1
5731,1921,24,1
5732,1922,50,2
5733,1922,40,1
5734,1922,45,2
5735,1922,17,1
5736,1923,180,2
5737,1923,52,1
5738,1923,46,2
5739,1924,18,4
5740,1924,142,2
5741,1924,48,4
5742,1924,155,2
5743,1925,24,4
5744,1925,43,3
5745,1925,125,1
5746,1926,91,2
5747,1926,19,2
5748,1926,118,3
5749,1927,167,2
5750,1927,172,3
5751,1927,156,1
5752,1927,142,1
5753,1928,181,3
5754,1928,52,2
5755,1928,10,2
5756,1929,129,2
5757,1930,130,1
5758,1930,4,4
5759,1930,166,2
5760,1931,80,1
5761,1931,43,4
5762,1932,143,3
5763,1932,51,2
5764,1932,180,2
5765,1933,155,1
5766,1933,187,2
5767,1933,38,1
5768,1933,130,1
5769,1933,26,2
5770,1934,82,2
5771,1934,107,4
5772,1934,123,2
5773,1935,65,1
5774,1935,106,4
5775,1935,99,3
5776,1935,68,3
5777,1935,64,1
5778,1936,1,2
5779,1936,106,4
5780,1936,191,4
5781,1936,49,2
5782,1937,105,4
5783,1937,76,4
5784,1937,107,3
5785,1937,11,4
5786,1938,57,4
5787,1938,156,4
5788,1938,35,1
5789,1939,118,2
5790,1939,163,4
5791,1939,4,4
5792,1939,55,3
5793,1939,39,1
5794,1940,83,1
5795,1941,27,2
5796,1941,33,2
5797,1941,154,2
5798,1942,70,3
5799,1942,182,4
5800,1942,21,2
5801,1942,4,2
5802,1942,128,4
5803,1943,125,3
5804,1943,13,2
5805,1943,55,4
5806,1944,4,1
5807,1945,150,2
5808,1946,110,3
5809,1946,154,3
5810,1946,31,4
5811,1946,130,4
5812,1947,64,4
5813,1948,150,1
5814,1948,173,2
5815,1948,80,2
5816,1948,133,4
5817,1948,192,1
5818,1949,83,4
5819,1949,150,2
5820,1950,159,3
5821,1950,150,4
5822,1950,128,3
5823,1951,176,3
5824,1951,126,4
5825,1951,41,1
5826,1952,192,1
5827,1952,167,3
5828,1953,92,4
5829,1953,30,2
5830,1953,6,2
5831,1953,26,3
5832,1954,105,2
5833,1954,159,4
5834,1954,1,3
5835,1954,68,3
5836,1954,129,1
5837,1955,52,2
5838,1956,177,2
5839,1956,100,1
5840,1956,195,2
5841,1956,86,3
5842,1957,53,3
5843,1957,85,3
5844,1957,33,4
5845,1958,118,3
5846,1958,62,2
5847,1958,88,4
5848,1958,172,1
5849,1959,199,4
5850,1959,81,2
5851,1959,73,4
5852,1959,9,4
5853,1960,57,2
5854,1960,48,3
5855,1961,105,1
5856,1961,196,3
5857,1961,190,1
5858,1961,181,1
5859,1961,76,4
5860,1962,148,2
5861,1962,69,2
5862,1963,143,2
5863,1963,108,2
5864,1963,131,4
5865,1963,68,1
5866,1963,194,4
5867,1964,150,1
5868,1964,48,2
5869,1964,4,2
5870,1964,99,3
5871,1965,52,1
5872,1965,50,3
5873,1965,124,1
5874,1965,144,1
5875,1965,89,2
5876,1966,158,1
5877,1966,90,1
5878,1966,147,4
5879,1966,189,3
5880,1967,110,4
5881,1967,59,4
5882,1967,135,4
5883,1967,89,2
5884,1967,45,4
5885,1968,66,2
5886,1968,1,3
5887,1968,194,4
5888,1968,15,3
5889,1969,181,1
5890,1970,115,2
5891,1970,83,3
5892,1970,99,4
5893,1970,30,2
5894,1971,53,3
5895,1972,111,3
5896,1972,14,3
5897,1973,104,2
5898,1973,197,2
5899,1973,4,2
5900,1973,89,3
5901,1973,116,1
5902,1974,109,3
5903,1974,57,2
5904,1974,139,3
5905,1974,113,3
5906,1974,86,3
5907,1975,159,1
5908,1975,26,4
5909,1975,15,2
5910,1975,80,3
5911,1975,28,3
5912,1976,173,4
5913,1977,174,3
5914,1978,8,1
5915,1978,137,1
5916,1978,61,4
5917,1979,138,2
5918,1980,24,4
5919,1980,60,3
5920,1980,111,4
5921,1980,6,3
5922,1980,97,4
5923,1981,155,4
5924,1981,20,2
5925,1982,114,2
5926,1982,136,1
5927,1983,81,2
5928,1983,172,2
5929,1983,6,1
5930,1984,55,2
5931,1985,73,3
5932,1985,175,1
5933,1986,10,1
5934,1987,103,3
5935,1987,28,4
5936,1988,84,4
5937,1988,3,1
5938,1988,42,1
5939,1988,178,4
5940,1989,71,2
5941,1989,122,4
5942,1990,164,2
5943,1990,3,3
5944,1990,180,2
5945,1991,24,1
5946,1991,183,1
5947,1991,14,2
5948,1991,4,2
5949,1991,194,4
5950,1992,138,2
5951,1992,61,3
5952,1992,196,1
5953,1992,77,4
5954,1992,135,3
5955,1993,121,4
5956,1994,146,1
5957,1994,198,2
5958,1994,5,3
5959,1994,123,2
5960,1994,115,4
5961,1995,3,3
5962,1995,169,3
5963,1995,113,3
5964,1995,71,1
5965,1995,30,2
5966,1996,125,2
5967,1996,189,4
5968,1996,14,3
5969,1996,85,1
5970,1996,77,4
5971,1997,49,4
5972,1997,116,4
5973,1997,146,1
5974,1997,109,3
5975,1997,20,2
5976,1998,193,4
5977,1998,188,3
5978,1998,181,2
5979,1998,150,1
5980,1998,155,4
5981,1999,113,2
5982,1999,97,2
5983,1999,72,1
